CaseID;Activity;Timestamp;Originator;Status_Halal
77441406261e000fd5036b5054220994;Cek kandungan pelapis (pewarna);2022-01-13 10:40:16;uji;Syubhat
77441406261e000fd5036b5054220994;Cek sumber etanol (pewarna);2022-01-13 10:40:01;uji;Haram
77441406261e000fd5036b5054220994;Cek kehalalan hewan (pewarna);2022-01-13 10:40:31;uji;Halal
77441406261e000fd5036b5054220994;Cek metode penyembelihan (pewarna);2022-01-13 10:40:46;uji;Haram
77441406261e000fd5036b5054220994;Ambil Kesimpulan;2022-01-13 10:41:07;uji;Haram
77728271461dfe9e5580c64020052061;Cek informasi bahan;2022-01-13 08:59:25;uji;Syubhat
77728271461dfe9e5580c64020052061;Cek sertifikat halal;2022-01-13 08:59:35;uji;Syubhat
77728271461dfe9e5580c64020052061;Cek certificate analysis;2022-01-13 08:59:58;uji;Syubhat
77728271461dfe9e5580c64020052061;Cek kelompok bahan;2022-01-13 09:00:12;uji;Syubhat
77728271461dfe9e5580c64020052061;Cek bahan kritis margarin;2022-01-13 09:00:28;uji;Syubhat
77728271461dfe9e5580c64020052061;Cek sertifikat halal vitamin;2022-01-13 09:00:45;uji;Syubhat
77728271461dfe9e5580c64020052061;Cek kandungan vitamin;2022-01-13 09:01:02;uji;Halal
77728271461dfe9e5580c64020052061;Cek pelapis vitamin;2022-01-13 09:01:18;uji;Syubhat
77728271461dfe9e5580c64020052061;Cek certificate of analysis pelapis (vitamin);2022-01-13 09:01:32;uji;Syubhat
77728271461dfe9e5580c64020052061;Cek kehalalan hewan gelatin (vitamin);2022-01-13 09:01:46;uji;Halal
77728271461dfe9e5580c64020052061;Cek metode penyembelihan gelatin (vitamin);2022-01-13 09:02:00;uji;Haram
77728271461dfe9e5580c64020052061;Ambil Kesimpulan;2022-01-13 09:02:17;uji;Haram
77783203161e04f4722d6b5044044659;Cek informasi bahan;2022-01-13 16:11:59;uji;Syubhat
77783203161e04f4722d6b5044044659;Cek sertifikat halal;2022-01-13 16:12:08;uji;Syubhat
77783203161e04f4722d6b5044044659;Cek certificate analysis;2022-01-13 16:12:22;uji;Syubhat
77783203161e04f4722d6b5044044659;Cek kelompok bahan;2022-01-13 16:12:36;uji;Syubhat
77783203161e04f4722d6b5044044659;Cek bahan kritis manisan buah-buahan;2022-01-13 16:12:51;uji;Syubhat
77783203161e04f4722d6b5044044659;Cek kandungan gula;2022-01-13 16:13:07;uji;Syubhat
77783203161e04f4722d6b5044044659;Cek sumber karbon aktif (gula);2022-01-13 16:13:21;uji;Halal
77783203161e04f4722d6b5044044659;Ambil Kesimpulan;2022-01-13 16:13:37;uji;Halal
77832031261deae71e6c968065215542;Cek informasi bahan;2022-01-12 10:33:42;uji;Syubhat
77832031261deae71e6c968065215542;Cek sertifikat halal;2022-01-12 10:33:49;uji;Syubhat
77832031261deae71e6c968065215542;Cek certificate analysis;2022-01-12 10:33:59;uji;Syubhat
77832031261deae71e6c968065215542;Cek kelompok bahan;2022-01-12 10:34:09;uji;Syubhat
77832031261deae71e6c968065215542;Cek bahan kritis jam/selai;2022-01-12 10:34:21;uji;Syubhat
77832031261deae71e6c968065215542;Cek proses produksi;2022-01-12 10:34:31;uji;Syubhat
77832031261deae71e6c968065215542;Cek kehalalan media;2022-01-12 10:34:42;uji;Halal
77832031261deae71e6c968065215542;Ambil Kesimpulan;2022-01-12 10:35:04;uji;Halal
78475952161dedf69cc6363002317102;Cek informasi bahan;2022-01-12 14:02:23;uji;Syubhat
78475952161dedf69cc6363002317102;Cek sertifikat halal;2022-01-12 14:02:30;uji;Syubhat
78475952161dedf69cc6363002317102;Cek certificate analysis;2022-01-12 14:02:41;uji;Syubhat
78475952161dedf69cc6363002317102;Cek kelompok bahan;2022-01-12 14:02:52;uji;Syubhat
78475952161dedf69cc6363002317102;Cek bahan kritis HVP;2022-01-12 14:03:02;uji;Syubhat
78475952161dedf69cc6363002317102;Cek sumber enzim;2022-01-12 14:03:12;uji;Syubhat
78475952161dedf69cc6363002317102;Cek proses produksi (enzim);2022-01-12 14:03:23;uji;Syubhat
78475952161dedf69cc6363002317102;Cek kehalalan media (enzim);2022-01-12 14:03:35;uji;Halal
78475952161dedf69cc6363002317102;Ambil Kesimpulan;2022-01-12 14:05:30;uji;Halal
78564453161e084c62e5659097596641;Cek informasi bahan;2022-01-13 20:00:33;uji;Syubhat
78564453161e084c62e5659097596641;Cek sertifikat halal;2022-01-13 20:00:41;uji;Syubhat
78564453161e084c62e5659097596641;Cek certificate analysis;2022-01-13 20:00:50;uji;Syubhat
78564453161e084c62e5659097596641;Cek kelompok bahan;2022-01-13 20:01:01;uji;Syubhat
78564453161e084c62e5659097596641;Cek bahan kritis manisan buah-buahan;2022-01-13 20:01:12;uji;Syubhat
78564453161e084c62e5659097596641;Cek jenis pewarna;2022-01-13 20:01:25;uji;Syubhat
78564453161e084c62e5659097596641;Cek kandungan pewarna;2022-01-13 20:01:35;uji;Syubhat
78564453161e084c62e5659097596641;Cek kandungan pelarut (pewarna);2022-01-13 20:01:47;uji;Halal
78564453161e084c62e5659097596641;Cek kandungan pelapis (pewarna);2022-01-13 20:01:58;uji;Syubhat
78564453161e084c62e5659097596641;Cek kehalalan hewan (pewarna);2022-01-13 20:02:08;uji;Halal
78564453161e084c62e5659097596641;Cek metode penyembelihan (pewarna);2022-01-13 20:02:18;uji;Haram
78564453161e084c62e5659097596641;Ambil Kesimpulan;2022-01-13 20:02:30;uji;Haram
78906250061e05136a27ac3089472834;Cek informasi bahan;2022-01-13 16:20:12;uji;Syubhat
78906250061e05136a27ac3089472834;Cek sertifikat halal;2022-01-13 16:20:19;uji;Syubhat
78906250061e05136a27ac3089472834;Cek certificate analysis;2022-01-13 16:20:28;uji;Syubhat
78906250061e05136a27ac3089472834;Cek kelompok bahan;2022-01-13 16:20:38;uji;Syubhat
78906250061e05136a27ac3089472834;Cek bahan kritis manisan buah-buahan;2022-01-13 16:20:49;uji;Syubhat
78906250061e05136a27ac3089472834;Cek kandungan gula;2022-01-13 16:21:02;uji;Syubhat
78906250061e05136a27ac3089472834;Cek kandungan resin (gula);2022-01-13 16:21:13;uji;Halal
78906250061e05136a27ac3089472834;Ambil Kesimpulan;2022-01-13 16:21:32;uji;Halal
79855346661ddb667bef354012340118;Cek informasi bahan;2022-01-11 16:55:10;uji;Syubhat
79855346661ddb667bef354012340118;Cek sertifikat halal;2022-01-11 16:55:18;uji;Syubhat
79855346661ddb667bef354012340118;Cek certificate analysis;2022-01-11 16:55:29;uji;Syubhat
79855346661ddb667bef354012340118;Cek kelompok bahan;2022-01-11 16:55:39;uji;Syubhat
79855346661ddb667bef354012340118;Cek bahan kritis emulsifier nabati;2022-01-11 16:55:51;uji;Syubhat
79855346661ddb667bef354012340118;Cek sumber enzim;2022-01-11 16:56:01;uji;Syubhat
79855346661ddb667bef354012340118;Cek proses produksi (enzim);2022-01-11 16:56:11;uji;Halal
79855346661ddb667bef354012340118;Ambil Kesimpulan;2022-01-11 16:56:33;uji;Halal
81201171861dee4d8e7c2f5059823499;Cek informasi bahan;2022-01-12 14:25:34;uji;Syubhat
81201171861dee4d8e7c2f5059823499;Cek sertifikat halal;2022-01-12 14:25:42;uji;Syubhat
81201171861dee4d8e7c2f5059823499;Cek certificate analysis;2022-01-12 14:25:52;uji;Syubhat
81201171861dee4d8e7c2f5059823499;Cek kelompok bahan;2022-01-12 14:26:04;uji;Syubhat
81201171861dee4d8e7c2f5059823499;Cek bahan kritis saus;2022-01-12 14:26:16;uji;Syubhat
81201171861dee4d8e7c2f5059823499;Cek proses produksi;2022-01-12 14:26:27;uji;Syubhat
81201171861dee4d8e7c2f5059823499;Cek kehalalan media;2022-01-12 14:26:37;uji;Haram
81201171861dee4d8e7c2f5059823499;Ambil Kesimpulan;2022-01-12 14:26:59;uji;Haram
81445312561e089cb36f247014619187;Cek informasi bahan;2022-01-13 20:21:37;uji;Syubhat
81445312561e089cb36f247014619187;Cek sertifikat halal;2022-01-13 20:21:45;uji;Syubhat
81445312561e089cb36f247014619187;Cek certificate analysis;2022-01-13 20:21:56;uji;Syubhat
81445312561e089cb36f247014619187;Cek kelompok bahan;2022-01-13 20:22:07;uji;Syubhat
81445312561e089cb36f247014619187;Cek bahan kritis manisan buah-buahan;2022-01-13 20:22:19;uji;Syubhat
81445312561e089cb36f247014619187;Cek jenis pewarna;2022-01-13 20:22:32;uji;Syubhat
81445312561e089cb36f247014619187;Cek kandungan pewarna;2022-01-13 20:22:41;uji;Syubhat
81445312561e089cb36f247014619187;Cek kandungan pelarut (pewarna);2022-01-13 20:22:53;uji;Syubhat
81445312561e089cb36f247014619187;Cek kandungan pelapis (pewarna);2022-01-13 20:23:16;uji;Syubhat
81445312561e089cb36f247014619187;Cek sumber etanol (pewarna);2022-01-13 20:23:05;uji;Halal
81445312561e089cb36f247014619187;Cek kehalalan hewan (pewarna);2022-01-13 20:23:26;uji;Halal
81445312561e089cb36f247014619187;Cek metode penyembelihan (pewarna);2022-01-13 20:23:36;uji;Halal
81445312561e089cb36f247014619187;Ambil Kesimpulan;2022-01-13 20:23:48;uji;Halal
81634521461e0c5c42ec746064203173;Cek informasi bahan;2022-01-14 00:37:27;uji;Syubhat
81634521461e0c5c42ec746064203173;Cek sertifikat halal;2022-01-14 00:37:33;uji;Syubhat
81634521461e0c5c42ec746064203173;Cek certificate analysis;2022-01-14 00:37:42;uji;Syubhat
81634521461e0c5c42ec746064203173;Cek kelompok bahan;2022-01-14 00:37:50;uji;Syubhat
81634521461e0c5c42ec746064203173;Cek bahan kritis sari buah/konsentrat;2022-01-14 00:38:00;uji;Syubhat
81634521461e0c5c42ec746064203173;Cek kandungan gula;2022-01-14 00:38:15;uji;Syubhat
81634521461e0c5c42ec746064203173;Cek kandungan resin (gula);2022-01-14 00:38:26;uji;Syubhat
81634521461e0c5c42ec746064203173;Cek kehalalan hewan resin (gula);2022-01-14 00:38:38;uji;Halal
81634521461e0c5c42ec746064203173;Cek metode penyembelihan resin (gula);2022-01-14 00:38:48;uji;Haram
81634521461e0c5c42ec746064203173;Ambil Kesimpulan;2022-01-14 00:39:04;uji;Haram
82022094761dfef869672e5069301597;Cek informasi bahan;2022-01-13 09:23:26;uji;Syubhat
82022094761dfef869672e5069301597;Cek sertifikat halal;2022-01-13 09:23:37;uji;Syubhat
82022094761dfef869672e5069301597;Cek certificate analysis;2022-01-13 09:23:51;uji;Syubhat
82022094761dfef869672e5069301597;Cek kelompok bahan;2022-01-13 09:24:06;uji;Syubhat
82022094761dfef869672e5069301597;Cek bahan kritis gula;2022-01-13 09:24:22;uji;Syubhat
82022094761dfef869672e5069301597;Cek sumber karbon aktif;2022-01-13 09:24:38;uji;Syubhat
82022094761dfef869672e5069301597;Cek kehalalan hewan (karbon aktif);2022-01-13 09:24:53;uji;Halal
82022094761dfef869672e5069301597;Cek metode penyembelihan (karbon aktif);2022-01-13 09:25:07;uji;Haram
82022094761dfef869672e5069301597;Ambil Kesimpulan;2022-01-13 09:25:47;uji;Haram
83193969761de9dc3a82366055192786;Cek informasi bahan;2022-01-12 09:22:16;uji;Syubhat
83193969761de9dc3a82366055192786;Cek sertifikat halal;2022-01-12 09:22:26;uji;Syubhat
83193969761de9dc3a82366055192786;Cek certificate analysis;2022-01-12 09:22:36;uji;Syubhat
83193969761de9dc3a82366055192786;Cek kelompok bahan;2022-01-12 09:22:47;uji;Syubhat
83193969761de9dc3a82366055192786;Cek bahan kritis jam/selai;2022-01-12 09:23:03;uji;Syubhat
83193969761de9dc3a82366055192786;Cek kandungan gula;2022-01-12 09:23:15;uji;Syubhat
83193969761de9dc3a82366055192786;Cek kandungan resin (gula);2022-01-12 09:23:29;uji;Halal
83193969761de9dc3a82366055192786;Ambil Kesimpulan;2022-01-12 09:23:46;uji;Halal
83364868161ddb2fe624246051929873;Cek informasi bahan;2022-01-11 16:40:36;uji;Syubhat
83364868161ddb2fe624246051929873;Cek sertifikat halal;2022-01-11 16:40:44;uji;Syubhat
83364868161ddb2fe624246051929873;Cek certificate analysis;2022-01-11 16:40:55;uji;Syubhat
83364868161ddb2fe624246051929873;Cek kelompok bahan;2022-01-11 16:41:05;uji;Syubhat
83364868161ddb2fe624246051929873;Cek bahan kritis emulsifier nabati;2022-01-11 16:41:16;uji;Syubhat
83364868161ddb2fe624246051929873;Cek sumber enzim;2022-01-11 16:41:28;uji;Halal
83364868161ddb2fe624246051929873;Ambil Kesimpulan;2022-01-11 16:41:49;uji;Halal
83374023461dedb3e382980096304679;Cek informasi bahan;2022-01-12 13:44:35;uji;Syubhat
83374023461dedb3e382980096304679;Cek sertifikat halal;2022-01-12 13:44:43;uji;Syubhat
83374023461dedb3e382980096304679;Cek certificate analysis;2022-01-12 13:44:53;uji;Syubhat
83374023461dedb3e382980096304679;Cek kelompok bahan;2022-01-12 13:45:03;uji;Syubhat
83374023461dedb3e382980096304679;Cek bahan kritis HVP;2022-01-12 13:45:13;uji;Syubhat
83374023461dedb3e382980096304679;Cek sumber enzim;2022-01-12 13:45:29;uji;Syubhat
83374023461dedb3e382980096304679;Cek certificate of analysis (Enzim);2022-01-12 13:45:38;uji;Syubhat
83374023461dedb3e382980096304679;Cek informasi COA (enzim);2022-01-12 13:45:49;uji;Halal
83374023461dedb3e382980096304679;Ambil Kesimpulan;2022-01-12 13:46:13;uji;Halal
83395385761e08331b7a137011496696;Cek informasi bahan;2022-01-13 19:53:36;uji;Syubhat
83395385761e08331b7a137011496696;Cek sertifikat halal;2022-01-13 19:53:44;uji;Syubhat
83395385761e08331b7a137011496696;Cek certificate analysis;2022-01-13 19:53:56;uji;Syubhat
83395385761e08331b7a137011496696;Cek kelompok bahan;2022-01-13 19:54:09;uji;Syubhat
83395385761e08331b7a137011496696;Cek bahan kritis manisan buah-buahan;2022-01-13 19:54:24;uji;Syubhat
83395385761e08331b7a137011496696;Cek jenis pewarna;2022-01-13 19:54:38;uji;Syubhat
83395385761e08331b7a137011496696;Cek kandungan pewarna;2022-01-13 19:54:49;uji;Syubhat
83395385761e08331b7a137011496696;Cek kandungan pelapis (pewarna);2022-01-13 19:55:02;uji;Syubhat
83395385761e08331b7a137011496696;Cek kehalalan hewan (pewarna);2022-01-13 19:55:16;uji;Halal
83395385761e08331b7a137011496696;Cek metode penyembelihan (pewarna);2022-01-13 19:55:28;uji;Halal
83395385761e08331b7a137011496696;Ambil Kesimpulan;2022-01-13 19:55:42;uji;Halal
83715820361dd940d7a6b32004754896;Cek informasi bahan;2022-01-11 14:28:37;uji;Syubhat
83715820361dd940d7a6b32004754896;Cek sertifikat halal;2022-01-11 14:28:46;uji;Syubhat
83715820361dd940d7a6b32004754896;Cek certificate analysis;2022-01-11 14:29:09;uji;Syubhat
83715820361dd940d7a6b32004754896;Cek kelompok bahan;2022-01-11 14:29:20;uji;Syubhat
83715820361dd940d7a6b32004754896;Cek bahan kritis tepung terigu;2022-01-11 14:29:30;uji;Syubhat
83715820361dd940d7a6b32004754896;Cek sertifikat halal vitamin;2022-01-11 14:29:43;uji;Syubhat
83715820361dd940d7a6b32004754896;Cek informasi sertifikat halal vitamin;2022-01-11 14:30:04;uji;Halal
83715820361dd940d7a6b32004754896;Ambil Kesimpulan;2022-01-11 14:30:28;uji;Halal
84176635761dfee7145e007081950640;Cek informasi bahan;2022-01-13 09:18:48;uji;Syubhat
84176635761dfee7145e007081950640;Cek sertifikat halal;2022-01-13 09:18:59;uji;Syubhat
84176635761dfee7145e007081950640;Cek certificate analysis;2022-01-13 09:19:13;uji;Syubhat
84176635761dfee7145e007081950640;Cek kelompok bahan;2022-01-13 09:19:27;uji;Syubhat
84176635761dfee7145e007081950640;Cek bahan kritis pewarna;2022-01-13 09:19:42;uji;Syubhat
84176635761dfee7145e007081950640;Cek sumber emulsifier;2022-01-13 09:19:57;uji;Halal
84176635761dfee7145e007081950640;Ambil Kesimpulan;2022-01-13 09:20:37;uji;Halal
84436035161dee53f8fd7b9045369751;Cek informasi bahan;2022-01-12 14:27:16;uji;Syubhat
84436035161dee53f8fd7b9045369751;Cek sertifikat halal;2022-01-12 14:27:24;uji;Syubhat
84436035161dee53f8fd7b9045369751;Cek certificate analysis;2022-01-12 14:27:34;uji;Syubhat
84436035161dee53f8fd7b9045369751;Cek kelompok bahan;2022-01-12 14:27:45;uji;Syubhat
84436035161dee53f8fd7b9045369751;Cek bahan kritis saus;2022-01-12 14:28:00;uji;Syubhat
84436035161dee53f8fd7b9045369751;Cek proses produksi;2022-01-12 14:28:13;uji;Syubhat
84436035161dee53f8fd7b9045369751;Cek kehalalan media;2022-01-12 14:28:23;uji;Halal
84436035161dee53f8fd7b9045369751;Ambil Kesimpulan;2022-01-12 14:28:50;uji;Halal
84606933561de5333353018062144672;Cek informasi bahan;2022-01-12 04:04:09;uji;Syubhat
84606933561de5333353018062144672;Cek sertifikat halal;2022-01-12 04:04:17;uji;Syubhat
84606933561de5333353018062144672;Cek certificate analysis;2022-01-12 04:04:28;uji;Syubhat
84606933561de5333353018062144672;Cek kelompok bahan;2022-01-12 04:04:40;uji;Syubhat
84606933561de5333353018062144672;Cek bahan kritis margarin;2022-01-12 04:04:50;uji;Syubhat
84606933561de5333353018062144672;Cek jenis pewarna;2022-01-12 04:05:03;uji;Syubhat
84606933561de5333353018062144672;Cek kandungan pewarna;2022-01-12 04:05:14;uji;Syubhat
84606933561de5333353018062144672;Cek kandungan pelarut (pewarna);2022-01-12 04:05:26;uji;Syubhat
84606933561de5333353018062144672;Cek kandungan pelapis (pewarna);2022-01-12 04:06:03;uji;Syubhat
84606933561de5333353018062144672;Cek sumber etanol (pewarna);2022-01-12 04:05:51;uji;Haram
84606933561de5333353018062144672;Cek kehalalan hewan (pewarna);2022-01-12 04:06:14;uji;Haram
84606933561de5333353018062144672;Ambil Kesimpulan;2022-01-12 04:06:27;uji;Haram
85397338861ded534447f28010384023;Cek informasi bahan;2022-01-12 13:18:49;uji;Syubhat
85397338861ded534447f28010384023;Cek sertifikat halal;2022-01-12 13:18:57;uji;Syubhat
85397338861ded534447f28010384023;Cek certificate analysis;2022-01-12 13:19:08;uji;Syubhat
85397338861ded534447f28010384023;Cek kelompok bahan;2022-01-12 13:19:18;uji;Syubhat
85397338861ded534447f28010384023;Cek bahan kritis sari buah/konsentrat;2022-01-12 13:19:28;uji;Syubhat
85397338861ded534447f28010384023;Cek COA gelatin;2022-01-12 13:19:43;uji;Syubhat
85397338861ded534447f28010384023;Cek kehalalan hewan (gelatin);2022-01-12 13:19:55;uji;Halal
85397338861ded534447f28010384023;Cek metode penyembelihan (gelatin);2022-01-12 13:20:04;uji;Haram
85397338861ded534447f28010384023;Ambil Kesimpulan;2022-01-12 13:20:26;uji;Haram
85668945361de87a000cf98050456159;Cek informasi bahan;2022-01-12 07:47:49;uji;Syubhat
85668945361de87a000cf98050456159;Cek sertifikat halal;2022-01-12 07:47:58;uji;Syubhat
85668945361de87a000cf98050456159;Cek certificate analysis;2022-01-12 07:48:08;uji;Syubhat
85668945361de87a000cf98050456159;Cek kelompok bahan;2022-01-12 07:48:19;uji;Syubhat
85668945361de87a000cf98050456159;Cek bahan kritis pewarna;2022-01-12 07:48:31;uji;Syubhat
85668945361de87a000cf98050456159;Cek kandungan pelapis;2022-01-12 07:48:43;uji;Syubhat
85668945361de87a000cf98050456159;Cek kehalalan hewan (pelapis);2022-01-12 07:48:54;uji;Halal
85668945361de87a000cf98050456159;Cek metode penyembelihan (pelapis);2022-01-12 07:49:04;uji;Haram
85668945361de87a000cf98050456159;Ambil Kesimpulan;2022-01-12 07:49:25;uji;Haram
86450195361dd7ae1e4a306017263391;Cek informasi bahan;2022-01-11 12:41:14;uji;Syubhat
86450195361dd7ae1e4a306017263391;Cek sertifikat halal;2022-01-11 12:41:23;uji;Syubhat
86450195361dd7ae1e4a306017263391;Cek certificate analysis;2022-01-11 12:41:37;uji;Syubhat
86450195361dd7ae1e4a306017263391;Cek kelompok bahan;2022-01-11 12:41:48;uji;Syubhat
86450195361dd7ae1e4a306017263391;Cek bahan kritis Dried Products;2022-01-11 12:41:58;uji;Syubhat
86450195361dd7ae1e4a306017263391;Cek sumber karbon aktif (minyak nabati);2022-01-11 12:42:09;uji;Syubhat
86450195361dd7ae1e4a306017263391;Cek sertifikat halal minyak nabati;2022-01-11 12:42:20;uji;Syubhat
86450195361dd7ae1e4a306017263391;Cek kehalalan hewan (minyak nabati);2022-01-11 12:42:32;uji;Haram
86450195361dd7ae1e4a306017263391;Ambil Kesimpulan;2022-01-11 12:43:00;uji;Haram
86999511761e0c7110feb71088372029;Cek informasi bahan;2022-01-14 00:43:01;uji;Syubhat
86999511761e0c7110feb71088372029;Cek sertifikat halal;2022-01-14 00:43:07;uji;Syubhat
86999511761e0c7110feb71088372029;Cek certificate analysis;2022-01-14 00:43:16;uji;Syubhat
86999511761e0c7110feb71088372029;Cek kelompok bahan;2022-01-14 00:43:25;uji;Syubhat
86999511761e0c7110feb71088372029;Cek bahan kritis sari buah/konsentrat;2022-01-14 00:43:34;uji;Syubhat
86999511761e0c7110feb71088372029;Cek jenis pewarna;2022-01-14 00:43:44;uji;Syubhat
86999511761e0c7110feb71088372029;Cek kandungan pewarna;2022-01-14 00:43:54;uji;Syubhat
86999511761e0c7110feb71088372029;Cek kandungan pelapis (pewarna);2022-01-14 00:44:02;uji;Halal
86999511761e0c7110feb71088372029;Ambil Kesimpulan;2022-01-14 00:44:13;uji;Halal
87130737361de8ab1bd61c7042633872;Cek informasi bahan;2022-01-12 08:00:54;uji;Syubhat
87130737361de8ab1bd61c7042633872;Cek sertifikat halal;2022-01-12 08:01:03;uji;Syubhat
87130737361de8ab1bd61c7042633872;Cek certificate analysis;2022-01-12 08:01:12;uji;Syubhat
87130737361de8ab1bd61c7042633872;Cek kelompok bahan;2022-01-12 08:01:23;uji;Syubhat
87130737361de8ab1bd61c7042633872;Cek bahan kritis pewarna;2022-01-12 08:01:33;uji;Syubhat
87130737361de8ab1bd61c7042633872;Cek kandungan pelarut;2022-01-12 08:01:45;uji;Halal
87130737361de8ab1bd61c7042633872;Ambil Kesimpulan;2022-01-12 08:02:10;uji;Halal
87826538061de9f7e361c66008220350;Cek informasi bahan;2022-01-12 09:29:39;uji;Syubhat
87826538061de9f7e361c66008220350;Cek sertifikat halal;2022-01-12 09:29:46;uji;Syubhat
87826538061de9f7e361c66008220350;Cek certificate analysis;2022-01-12 09:29:57;uji;Syubhat
87826538061de9f7e361c66008220350;Cek kelompok bahan;2022-01-12 09:30:07;uji;Syubhat
87826538061de9f7e361c66008220350;Cek bahan kritis jam/selai;2022-01-12 09:30:19;uji;Syubhat
87826538061de9f7e361c66008220350;Cek kandungan gula;2022-01-12 09:30:34;uji;Syubhat
87826538061de9f7e361c66008220350;Cek kandungan resin (gula);2022-01-12 09:30:45;uji;Syubhat
87826538061de9f7e361c66008220350;Cek kehalalan hewan resin (gula);2022-01-12 09:30:57;uji;Halal
87826538061de9f7e361c66008220350;Cek metode penyembelihan resin (gula);2022-01-12 09:46:24;uji;Halal
87826538061de9f7e361c66008220350;Ambil Kesimpulan;2022-01-12 09:46:46;uji;Halal
88656616261de54c347a3f8079752556;Cek informasi bahan;2022-01-12 04:10:48;uji;Syubhat
88656616261de54c347a3f8079752556;Cek sertifikat halal;2022-01-12 04:10:57;uji;Syubhat
88656616261de54c347a3f8079752556;Cek certificate analysis;2022-01-12 04:11:08;uji;Syubhat
88656616261de54c347a3f8079752556;Cek kelompok bahan;2022-01-12 04:11:18;uji;Syubhat
88656616261de54c347a3f8079752556;Cek bahan kritis margarin;2022-01-12 04:11:29;uji;Syubhat
88656616261de54c347a3f8079752556;Cek jenis pewarna;2022-01-12 04:11:43;uji;Syubhat
88656616261de54c347a3f8079752556;Cek kandungan pewarna;2022-01-12 04:11:53;uji;Syubhat
88656616261de54c347a3f8079752556;Cek kandungan pelarut (pewarna);2022-01-12 04:12:04;uji;Syubhat
88656616261de54c347a3f8079752556;Cek kandungan pelapis (pewarna);2022-01-12 04:12:36;uji;Syubhat
88656616261de54c347a3f8079752556;Cek sumber etanol (pewarna);2022-01-12 04:12:26;uji;Haram
88656616261de54c347a3f8079752556;Cek kehalalan hewan (pewarna);2022-01-12 04:13:07;uji;Halal
88656616261de54c347a3f8079752556;Cek metode penyembelihan (pewarna);2022-01-12 04:13:32;uji;Haram
88656616261de54c347a3f8079752556;Ambil Kesimpulan;2022-01-12 04:14:05;uji;Haram
88754272461e0c96e81c679091428303;Cek informasi bahan;2022-01-14 00:53:05;uji;Syubhat
88754272461e0c96e81c679091428303;Cek sertifikat halal;2022-01-14 00:53:12;uji;Syubhat
88754272461e0c96e81c679091428303;Cek certificate analysis;2022-01-14 00:53:20;uji;Syubhat
88754272461e0c96e81c679091428303;Cek kelompok bahan;2022-01-14 00:53:29;uji;Syubhat
88754272461e0c96e81c679091428303;Cek bahan kritis sari buah/konsentrat;2022-01-14 00:53:39;uji;Syubhat
88754272461e0c96e81c679091428303;Cek jenis pewarna;2022-01-14 00:53:49;uji;Syubhat
88754272461e0c96e81c679091428303;Cek kandungan pewarna;2022-01-14 00:53:57;uji;Syubhat
88754272461e0c96e81c679091428303;Cek kandungan pelarut (pewarna);2022-01-14 00:54:09;uji;Halal
88754272461e0c96e81c679091428303;Cek kandungan pelapis (pewarna);2022-01-14 00:54:22;uji;Syubhat
88754272461e0c96e81c679091428303;Cek kehalalan hewan (pewarna);2022-01-14 00:54:31;uji;Halal
88754272461e0c96e81c679091428303;Cek metode penyembelihan (pewarna);2022-01-14 00:54:40;uji;Haram
88754272461e0c96e81c679091428303;Ambil Kesimpulan;2022-01-14 00:54:51;uji;Haram
88952636761e0cbc0c52ce5093135573;Cek informasi bahan;2022-01-14 01:03:00;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek sertifikat halal;2022-01-14 01:03:06;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek certificate analysis;2022-01-14 01:03:15;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek kelompok bahan;2022-01-14 01:03:26;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek bahan kritis sari buah/konsentrat;2022-01-14 01:03:36;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek jenis pewarna;2022-01-14 01:03:46;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek kandungan pewarna;2022-01-14 01:03:54;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek kandungan pelarut (pewarna);2022-01-14 01:04:03;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek kandungan pelapis (pewarna);2022-01-14 01:04:23;uji;Syubhat
88952636761e0cbc0c52ce5093135573;Cek sumber etanol (pewarna);2022-01-14 01:04:13;uji;Halal
88952636761e0cbc0c52ce5093135573;Cek kehalalan hewan (pewarna);2022-01-14 01:04:31;uji;Halal
88952636761e0cbc0c52ce5093135573;Cek metode penyembelihan (pewarna);2022-01-14 01:04:40;uji;Halal
88952636761e0cbc0c52ce5093135573;Ambil Kesimpulan;2022-01-14 01:04:52;uji;Halal
89337158261e08795a874a3011389143;Cek informasi bahan;2022-01-13 20:12:11;uji;Syubhat
89337158261e08795a874a3011389143;Cek sertifikat halal;2022-01-13 20:12:19;uji;Syubhat
89337158261e08795a874a3011389143;Cek certificate analysis;2022-01-13 20:12:28;uji;Syubhat
89337158261e08795a874a3011389143;Cek kelompok bahan;2022-01-13 20:12:39;uji;Syubhat
89337158261e08795a874a3011389143;Cek bahan kritis manisan buah-buahan;2022-01-13 20:12:51;uji;Syubhat
89337158261e08795a874a3011389143;Cek jenis pewarna;2022-01-13 20:13:04;uji;Syubhat
89337158261e08795a874a3011389143;Cek kandungan pewarna;2022-01-13 20:13:14;uji;Syubhat
